file_sha256,approved_label,predicted_before,predicted_after,second_after,top_similarity_after,margin_after,known_distribution_after,prototype_predicted_after
6e08785d5db53c0ec16e87da7289b9da27520df348c34f231c124325b41b62f3,FX/Digital Mechanical Industrial Transport/Glitches and Stutters/Generic Glitch/Long FX,FX/Human and Voice FX/Spoken Voice/Long FX,FX/Digital Mechanical Industrial Transport/Glitches and Stutters/Generic Glitch/Long FX,FX/Human and Voice FX/Altered Voice/One Shots,0.7141111040388888,0.17998538880870474,True,FX/Digital Mechanical Industrial Transport/Glitches and Stutters/Generic Glitch/Long FX
bb123ae81a51b619c812ff34b9f5de53b49339cb94ddc1a2dbf659b08cdb9d32,Instruments/Synths/Synth Pluck/Loops,Instruments/Mallets and Bells/Bells and Mallets/Loops,Instruments/Synths/Synth Pluck/Loops,Instruments/Keys/Synth Lead/Loops,0.8581081874482719,0.11203451109597351,True,Instruments/Synths/Synth Pluck/Loops
23febbdcd375fdca3c7f49fa5e88c5f5dca6450c5126c1bebbe0e1a6e5518d5a,Instruments/Mixed Musical Loops/Multi Instrument/Loops,Instruments/Mallets and Bells/Bells and Mallets/Loops,Instruments/Mixed Musical Loops/Multi Instrument/Loops,Instruments/Keys/Keys Loops/Loops,0.8127389327391827,0.2473525541287781,True,Instruments/Mixed Musical Loops/Multi Instrument/Loops
aa3548da62aa147c691dbfd16cce4d55439f72af6de4b6f69da1539260fd6b3f,Instruments/Woodwinds/Saxophone/Loops,Instruments/Plucked Strings/Koto/Loops,Instruments/Woodwinds/Saxophone/Loops,Instruments/Synths/Synth Pad/Loops,0.8870367846036744,0.2686271230705459,True,Instruments/Woodwinds/Saxophone/Loops
df42565474c8111b0cf945afc0214c00c72530f6abe7e62d693d3cd50db37ae2,Drums/Percussion/Generic Percussion/Loops,Instruments/Synths/Synth Arp/Loops,Drums/Percussion/Generic Percussion/Loops,FX/Impacts and Hits/Generic Impact/One Shots,0.6703935987608729,0.18835428236032842,True,Drums/Percussion/Generic Percussion/Loops
d6f6118418233ac3d371f16bc8e3b24d29e917aeea38efb17d05df615dad5359,FX/Digital Mechanical Industrial Transport/Glitches and Stutters/Generic Stutter/Long FX,FX/Human and Voice FX/Spoken Voice/Long FX,FX/Digital Mechanical Industrial Transport/Glitches and Stutters/Generic Stutter/Long FX,FX/Human and Voice FX/Spoken Voice/Long FX,0.8224621546942921,0.3371967239607646,True,FX/Digital Mechanical Industrial Transport/Glitches and Stutters/Generic Stutter/Long FX
b9332f4afe90211221334db8a2efb98896719de251754515f0e9e6754a30eb97,FX/Structural and Transitional FX/Risers and Builds/Generic Build/Long FX,FX/Structural and Transitional FX/Risers and Builds/Generic Riser/Long FX,FX/Structural and Transitional FX/Risers and Builds/Generic Build/Long FX,FX/Structural and Transitional FX/Drops and Downlifters/Generic Downlifter/Long FX,0.9082011426404458,0.46063187628768,True,FX/Structural and Transitional FX/Risers and Builds/Generic Build/Long FX
154a04acf1e8d2d7ca5bac9304beaf6bf2efb1ed0b94c506717cb5803307033a,FX/Structural and Transitional FX/Risers and Builds/Generic Riser/Long FX,Instruments/Plucked Strings/Koto/Loops,FX/Structural and Transitional FX/Risers and Builds/Generic Riser/Long FX,FX/Structural and Transitional FX/Risers and Builds/Generic Build/Long FX,0.8660700110550632,0.2188271041612122,True,FX/Structural and Transitional FX/Risers and Builds/Generic Riser/Long FX
dd8ed43c1b7e21e2ae93c49a36b77e3f4d2fc0cc006f0140621725288922b8d2,FX/Impacts and Hits/Boom/One Shots,Instruments/Bass/Electric Bass/Loops,FX/Impacts and Hits/Boom/One Shots,Instruments/Bass/Electric Bass/Loops,0.7179440406017588,0.21760802024913495,True,FX/Impacts and Hits/Boom/One Shots
0422da63d1a60dbb18e78ade13d4cb39f344fb2d67922d2a2d4abab69a08c846,FX/Human and Voice FX/Altered Voice/Long FX,FX/Human and Voice FX/Spoken Voice/One Shots,FX/Human and Voice FX/Altered Voice/Long FX,FX/Structural and Transitional FX/Risers and Builds/Long Riser/Long FX,0.8568557131231326,0.1880391099416402,True,FX/Human and Voice FX/Altered Voice/Long FX
68b061e287bf13caeaaf8600b65809c003918ee19896c740ffb2b43ac34fdd15,Instruments/Guitar/Acoustic Guitar/Loops,Instruments/Guitar/Acoustic Guitar/Loops,Instruments/Guitar/Acoustic Guitar/Loops,Instruments/Guitar/Nylon Guitar/Loops,0.9147007094462004,0.10433178167894319,True,Instruments/Guitar/Acoustic Guitar/Loops
bcdbc13e5b227a18cf074f6b9d4ecdf8e4e10a8f32c655d6e357cfafe52f82f0,FX/Human and Voice FX/Altered Voice/One Shots,FX/Human and Voice FX/Altered Voice/Long FX,FX/Human and Voice FX/Altered Voice/One Shots,FX/Human and Voice FX/Altered Voice/Long FX,0.7540741949112026,0.23542316826679677,True,FX/Human and Voice FX/Altered Voice/One Shots
6be28a5ad92d981590bf1a3b69213edc11135f0e29a199a91f4520398f529c66,Instruments/Bass/Electric Bass/Loops,Instruments/Bass/Electric Bass/Loops,Instruments/Bass/Electric Bass/Loops,Instruments/Bass/Generic Bass/Loops,0.9590068828920263,0.21834114661579507,True,Instruments/Bass/Electric Bass/Loops
cc0a64e0b96403888a228d77e1e8b31a91cc2787ef89b42b289de8e208c4d7e1,Instruments/Strings/String Loops/Loops,FX/Designed Noise FX/Siren/Long FX,Instruments/Strings/String Loops/Loops,FX/Designed Noise FX/Siren/Long FX,0.526926866801732,-0.3414009904980633,True,FX/Designed Noise FX/Siren/Long FX
8fff53538e9ac9fd21b04ab3be3c709785b8c6535ca495ca185193b9b1ad038c,Instruments/Guitar/Acoustic Guitar/Loops,Instruments/Guitar/Acoustic Guitar/Loops,Instruments/Guitar/Acoustic Guitar/Loops,Instruments/Guitar/Nylon Guitar/Loops,0.9404634148725459,0.3703096477319774,True,Instruments/Guitar/Acoustic Guitar/Loops
bb345655c17b66426b17ea62a5cc45de033b1409daffe9e08f05e6afbe1e380f,Drums/Hi Hats/Generic Hat/Loops,Drums/Claps Snaps Slaps/Generic Clap/One Shots,Drums/Hi Hats/Generic Hat/Loops,Drums/Claps Snaps Slaps/Generic Clap/Loops,1.0000001280454174,0.3701977647494046,True,Drums/Hi Hats/Generic Hat/Loops
a07648e834d596ef04dd9f63d2ec50c472a9d677b033d89ed5a192025caa5722,Drums/Percussion/Generic Percussion/Loops,FX/Human and Voice FX/Altered Voice/Long FX,Drums/Percussion/Generic Percussion/Loops,FX/Human and Voice FX/Altered Voice/Long FX,0.724480001263947,0.07480467866911367,True,Drums/Percussion/Generic Percussion/Loops
f5af650b8e2fb091ba70e4b77e30da6937dbe0359f786ce7863e157b1451179a,Instruments/Woodwinds/Saxophone/Loops,Instruments/Guitar/Guitar Chords/One Shots,Instruments/Woodwinds/Saxophone/Loops,FX/Human and Voice FX/Altered Voice/Long FX,0.8870367486513417,0.391251416505483,True,Instruments/Woodwinds/Saxophone/Loops
4eced252ff3c39cacea77f30e6fe8438b06b1eda30641815dd1787ec52f662ef,Drums/Rims and Sticks/Rimshot/Loops,Drums/Rims and Sticks/Sidestick/One Shots,Drums/Rims and Sticks/Rimshot/Loops,Drums/Rims and Sticks/Drum Sticks/One Shots,1.0000000939486071,0.31994043898385305,True,Drums/Rims and Sticks/Rimshot/Loops
7b5bacb886b949e0eecdc412cbe51adff9c38be297055b3cc3e880eddd1c1973,Drums/Percussion/Generic Percussion/Loops,FX/Structural and Transitional FX/Drops and Downlifters/Generic Downlifter/Long FX,Drums/Percussion/Generic Percussion/Loops,Drums/Claps Snaps Slaps/Generic Clap/Loops,0.7987945397526148,0.2046206862923834,True,Drums/Percussion/Generic Percussion/Loops
fc3ea8b09cb2913bd11d1ffa2b104979758fc3cbbf4260da53980031f7f8233e,Drums/Drum Loops/Full Drum Loops/Loops,Drums/Drum Loops/Loops,Drums/Drum Loops/Full Drum Loops/Loops,Drums/Drum Loops/Loops,0.8791470347127847,0.22060117991759742,True,Drums/Drum Loops/Full Drum Loops/Loops
9c2ad0eef00e2c902c95795e145b4c167ca5016c63a1c88b74c03e2fba73495a,FX/Structural and Transitional FX/Drops and Downlifters/Generic Downlifter/Long FX,Drums/Snares/Acoustic Snare/One Shots,FX/Structural and Transitional FX/Drops and Downlifters/Generic Downlifter/Long FX,FX/Structural and Transitional FX/Risers and Builds/Generic Build/Long FX,0.8091162044556063,0.13004446871308273,True,FX/Structural and Transitional FX/Drops and Downlifters/Generic Downlifter/Long FX
6b1e824bc379b4930ad38d4c69bf15ce0a97d6ad518ed468b0b3fb29af7c47f7,Drums/Kick Drums/Generic Kick/Loops,Drums/Kick Drums/Generic Kick/One Shots,Drums/Kick Drums/Generic Kick/Loops,Drums/Kick Drums/Sub Kick/Loops,1.0000001228274895,0.23979228312836076,True,Drums/Kick Drums/Generic Kick/Loops
769594227cd2437ddb5b34e5d28313fabbda684596c58d9c04068984b136c3e9,Instruments/Keys/Electric Piano/Loops,Instruments/Keys/Electric Piano/Loops,Instruments/Keys/Electric Piano/Loops,Instruments/Keys/Piano/Loops,0.9242978977388129,0.2592798936801973,True,Instruments/Keys/Electric Piano/Loops
d8fa388234106ad60a09ac4a6f5cc95fb24985dca459594e0763819a911248f3,Instruments/Keys/Rhodes/Loops,Instruments/Keys/Electric Piano/Loops,Instruments/Keys/Rhodes/Loops,Instruments/Keys/Wurlitzer/Loops,0.9288603563562094,0.0974467797161831,True,Instruments/Keys/Rhodes/Loops
5ff140d20e152b9a6fa02a226b159f13b40fd251f464f403d2d3f811f3d3011c,Instruments/Mallets and Bells/Bells and Mallets/Loops,Instruments/Mallets and Bells/Bells and Mallets/Loops,Instruments/Mallets and Bells/Bells and Mallets/Loops,Instruments/Keys/Synth Lead/Loops,0.903043556273339,0.301121484369267,True,Instruments/Mallets and Bells/Bells and Mallets/Loops
bce6412f84b29ec672c0c91ec7f802ae84cccae8b93939b71419a3a5db62ad11,Instruments/Guitar/Electric Guitar/Loops,Instruments/Guitar/Guitar Chords/One Shots,Instruments/Guitar/Electric Guitar/Loops,Instruments/Keys/Electric Piano/One Shots,0.9577679571813102,0.34163440687238533,True,Instruments/Guitar/Electric Guitar/Loops
2682fc539ad29753e7a200aad1662207ceb857784745258aa17df3de38304760,Instruments/Bass/Sub Bass/Loops,Instruments/Strings/String Loops/Loops,Instruments/Bass/Sub Bass/Loops,FX/Structural and Transitional FX/Risers and Builds/Granular Riser/Long FX,0.8796809319192294,0.33631206619124177,True,Instruments/Bass/Sub Bass/Loops
278409137ef71543d3e8a09bcb7eed5f84ecd5f877d65c54e4f3508bd1444ebf,Instruments/Bass/808 Bass/Loops,Instruments/Bass/Generic Bass/Loops,Instruments/Bass/808 Bass/Loops,Drums/Kick Drums/Sub Kick/Loops,1.0000000425437077,0.19618660959020562,True,Instruments/Bass/808 Bass/Loops
9a407491de40eba66005d63c9dea16f02a6c22f7b33d6d49bf9f850b6fd27a15,FX/Human and Voice FX/Altered Voice/Long FX,FX/Human and Voice FX/Spoken Voice/One Shots,FX/Human and Voice FX/Altered Voice/Long FX,FX/Structural and Transitional FX/Risers and Builds/Long Riser/Long FX,0.759968479860466,0.1446001856241934,True,FX/Human and Voice FX/Altered Voice/Long FX
d65e68bbaaa7824ba2b5d3f6d4d42080a0c385d94adc1fb2bcd4409b500acc05,Instruments/Mixed Musical Loops/Multi Instrument/Loops,Instruments/Keys/Electric Piano/Loops,Instruments/Mixed Musical Loops/Multi Instrument/Loops,Instruments/Keys/Synth Lead/Loops,0.9041532268409457,0.2570781965645358,True,Instruments/Mixed Musical Loops/Multi Instrument/Loops
0f6cb3160fd53e18ddd3d6b4c6c1475fcca8594050985a4f226be7471c3223fc,FX/Crashes and Breaks/Glass and Metal/One Shots,Drums/Kick Drums/Generic Kick/One Shots,FX/Crashes and Breaks/Glass and Metal/One Shots,Drums/Rims and Sticks/Rimshot/Loops,1.0000000237874724,0.7478048043861705,True,FX/Crashes and Breaks/Glass and Metal/One Shots
14195063568daaebab10e29639630793d41ecf487ee6d3d222d407aa20bbdb33,Drums/Kick Drums/Sub Kick/Loops,Instruments/Bass/Generic Bass/Loops,Drums/Kick Drums/Sub Kick/Loops,Instruments/Bass/808 Bass/Loops,0.999999980666642,0.19618654771313992,True,Drums/Kick Drums/Sub Kick/Loops
3c44ab097c46c0bb279b6713c9da0fe615cbb0791dd46d7a00fae8b2b21511ea,FX/Structural and Transitional FX/Risers and Builds/Generic Build/Long FX,FX/Structural and Transitional FX/Drops and Downlifters/Generic Downlifter/Long FX,FX/Structural and Transitional FX/Risers and Builds/Generic Build/Long FX,FX/Structural and Transitional FX/Drops and Downlifters/Generic Downlifter/Long FX,0.8639442393578195,0.29917414775088547,True,FX/Structural and Transitional FX/Risers and Builds/Generic Build/Long FX
42a264500e73359a1c79c59ff996ab11796756c8e9df052157db2f73cd37b761,Instruments/Keys/Synth Lead/Loops,Instruments/Mallets and Bells/Bells and Mallets/Loops,Instruments/Keys/Synth Lead/Loops,Instruments/Synths/Synth Lead/Loops,1.000000156525718,0.2027439145668931,True,Instruments/Keys/Synth Lead/Loops
6010d2b54c5dfb5e1d091990326db2ff81c798ffd94ea8cf88fe75566a616d80,FX/Human and Voice FX/Spoken Voice/Long FX,FX/Human and Voice FX/Spoken Voice/Long FX,FX/Human and Voice FX/Spoken Voice/Long FX,FX/Human and Voice FX/Spoken Voice/One Shots,0.717923882149216,0.23636534734545023,True,FX/Human and Voice FX/Spoken Voice/Long FX
63f14c3d778e768e7f94b56b8c1436198ab3202ec7f90e84f7f819d9fd99c08d,Instruments/Mallets and Bells/Bells and Mallets/Loops,Instruments/Mallets and Bells/Bells and Mallets/Loops,Instruments/Mallets and Bells/Bells and Mallets/Loops,Instruments/Guitar/Nylon Guitar/Loops,0.8303568196693916,0.1730424622444462,True,Instruments/Mallets and Bells/Bells and Mallets/Loops
61306e53c3cd8138f03d8606d3c9c170fb492d4430892b5d1dfc7a336759cebe,Instruments/Guitar/Acoustic Guitar/Loops,Instruments/Guitar/Acoustic Guitar/Loops,Instruments/Guitar/Acoustic Guitar/Loops,Instruments/Guitar/Nylon Guitar/Loops,0.9999999771488478,0.47399963197472483,True,Instruments/Guitar/Acoustic Guitar/Loops
3bc4a03856edff295feaa314667e2aa8cc381ebb127b32c1d727c8136178e02a,FX/Digital Mechanical Industrial Transport/Glitches and Stutters/Generic Glitch/Long FX,FX/Structural and Transitional FX/Drops and Downlifters/Generic Downlifter/Long FX,FX/Digital Mechanical Industrial Transport/Glitches and Stutters/Generic Glitch/Long FX,Instruments/Keys/Rhodes/One Shots,0.8186713045646334,0.3560748515397425,True,FX/Digital Mechanical Industrial Transport/Glitches and Stutters/Generic Glitch/Long FX
532c4d16eb5a886049d4fd220eac89f9b25572d32d18d87a37bc18ae55d13a04,Drums/Drum Loops/Full Drum Loops/Loops,Drums/Drum Loops/Loops,Drums/Drum Loops/Full Drum Loops/Loops,Drums/Drum Loops/Loops,0.8972971705568745,0.21342886925594085,True,Drums/Drum Loops/Full Drum Loops/Loops
76ae8c3484677cbb65cd21a7ee0fe1530e86fb99e297a6369ae424fbf08494d2,Drums/Drum Loops/Full Drum Loops/Loops,Instruments/Voice/Vocal Loops/Loops,Drums/Drum Loops/Full Drum Loops/Loops,Drums/Hi Hats/Generic Hat/Loops,0.8202412401801584,0.16855669975585552,True,Drums/Drum Loops/Full Drum Loops/Loops
47a0e976994559196e7c6f9ec4d310a3bbac712472393f671418b1c612c70661,Instruments/Guitar/Nylon Guitar/Loops,Instruments/Plucked Strings/Koto/Loops,Instruments/Guitar/Nylon Guitar/Loops,Instruments/Guitar/Acoustic Guitar/Loops,1.0000000160544122,0.3013274377857105,True,Instruments/Guitar/Nylon Guitar/Loops
f3f4b4af5efc2eb406cb0be8fca5ac7a6365975e449cf2a218b0862884741a7e,Instruments/Bass/Sub Bass/Loops,Instruments/Bass/Generic Bass/Loops,Instruments/Bass/Sub Bass/Loops,Instruments/Bass/Synth Bass/Loops,0.8748664696120727,0.3823883138417199,True,Instruments/Bass/Sub Bass/Loops
9b5b2525e67d88c55184f478c67398aa112ea621ea755a2d5817ba700878d87e,FX/Human and Voice FX/Altered Voice/Long FX,FX/Structural and Transitional FX/Drops and Downlifters/Generic Downlifter/Long FX,FX/Human and Voice FX/Altered Voice/Long FX,Instruments/Keys/Rhodes/One Shots,0.7072230041747141,0.16757248679689674,True,FX/Human and Voice FX/Altered Voice/Long FX
39827f94a9df4c44130fc061c323949006ee9956e3737f3052b06570a8118a97,Instruments/Mallets and Bells/Bells and Mallets/Loops,Instruments/Synths/Synth Pad/Loops,Instruments/Mallets and Bells/Bells and Mallets/Loops,Instruments/Synths/Synth Pad/Loops,0.8897669237106803,0.23092213767608927,True,Instruments/Mallets and Bells/Bells and Mallets/Loops
427770200f835054454bd928c913d043e83d35fdb126ffba584018901e548fc1,Drums/Claps Snaps Slaps/Generic Clap/One Shots,Drums/Claps Snaps Slaps/Generic Clap/One Shots,Drums/Claps Snaps Slaps/Generic Clap/One Shots,Drums/Rims and Sticks/Drum Sticks/One Shots,0.9307998759338876,0.2733829518537375,True,Drums/Claps Snaps Slaps/Generic Clap/One Shots
41c71779a718aaa8d40f50b6f6ec2afe3ce2411bd102e473a76c4a6555add906,Instruments/Keys/Rhodes/Loops,Instruments/Keys/Electric Piano/Loops,Instruments/Keys/Rhodes/Loops,Instruments/Keys/Wurlitzer/Loops,0.9288603173940824,0.20605114996136686,True,Instruments/Keys/Rhodes/Loops
c875eff57d576d6d99b88bfb2e489d1b78af7be091dab67269d600dd64758f83,Instruments/Synths/Synth Pad/Loops,Instruments/Synths/Synth Pad/Loops,Instruments/Synths/Synth Pad/Loops,Instruments/Keys/Rhodes/Loops,0.8764094580755012,0.15600620857533887,True,Instruments/Synths/Synth Pad/Loops
391b7c328a5fb69ee2309972f92b086c4c6791b98fdcc17bd8502e64acf5dafa,Instruments/Bass/808 Bass/One Shots,Drums/Drum Loops/Loops,Instruments/Bass/808 Bass/One Shots,Drums/Kick Drums/Generic Kick/Loops,0.9999999643583474,0.3374196688122394,True,Instruments/Bass/808 Bass/One Shots
1da04a0b614282b2d4b2223a00aa8169dcfa0888ee0e11b8b2dbad08a90b68ff,FX/Structural and Transitional FX/Risers and Builds/Granular Riser/Long FX,FX/Structural and Transitional FX/Drops and Downlifters/Generic Downlifter/Long FX,FX/Structural and Transitional FX/Risers and Builds/Granular Riser/Long FX,FX/Digital Mechanical Industrial Transport/Glitches and Stutters/Generic Glitch/Long FX,0.9177224355641915,0.3190106920962007,True,FX/Structural and Transitional FX/Risers and Builds/Granular Riser/Long FX
c6ccab8bbefec5c2d57be698f73abaa43e6a9ad56f40b5201f2558aaac6d0142,Instruments/Mallets and Bells/Marimba/Loops,Instruments/Plucked Strings/Koto/Loops,Instruments/Mallets and Bells/Marimba/Loops,Instruments/Plucked Strings/Koto/Loops,0.9999999823940068,0.2764188767876741,True,Instruments/Mallets and Bells/Marimba/Loops
e2936b2f643d493e8be43b5c7e4e1a54cfa3995a42d6fb3140e704cf36917ed4,FX/Human and Voice FX/Spoken Voice/Long FX,Instruments/Synths/Synth Pad/Loops,FX/Human and Voice FX/Spoken Voice/Long FX,Instruments/Synths/Synth Pluck/Loops,0.5299364974730167,-0.06147996260931743,True,Instruments/Synths/Synth Pluck/Loops
dce83dfb36e1565aad5ecfb8b41854f4579bffc43f5079519e4715eade7562bf,Instruments/Keys/Rhodes/One Shots,Instruments/Synths/Synth Pad/Loops,Instruments/Keys/Rhodes/One Shots,Instruments/Synths/Synth Pad/Loops,0.999999968667266,0.32367882696677497,True,Instruments/Keys/Rhodes/One Shots
35945d2df1ff278708d19994a4b450ac6d9624f41041b5e140deff5f7a67d76e,FX/Human and Voice FX/Altered Voice/One Shots,FX/Human and Voice FX/Altered Voice/Long FX,FX/Human and Voice FX/Altered Voice/One Shots,Instruments/Voice/Vocal Loops/Loops,0.754074110411032,0.18975296079141513,True,FX/Human and Voice FX/Altered Voice/One Shots
76316963e09588389872b127917b3bb86814a7eced98be3071e2a7e934497725,Instruments/Keys/Piano/Loops,Instruments/Keys/Piano/Loops,Instruments/Keys/Piano/Loops,Instruments/Synths/Synth Pad/Loops,0.8810022642013102,0.1993391540239181,True,Instruments/Keys/Piano/Loops
5ef4b6dc419e3096e34e10724e3cb179ef10340a34a65a91d8a2cf4d59b4488c,Instruments/Mixed Musical Loops/Multi Instrument/Loops,Instruments/Mallets and Bells/Bells and Mallets/Loops,Instruments/Mixed Musical Loops/Multi Instrument/Loops,Instruments/Keys/Synth Lead/Loops,0.8263425686103818,-0.013085856256126904,True,Instruments/Keys/Synth Lead/Loops
18a1b917af12f3822b2b2c5ba468b3d1e448f316ad8424c01644723f72d52c73,FX/Digital Mechanical Industrial Transport/Glitches and Stutters/Generic Glitch/Long FX,FX/Structural and Transitional FX/Drops and Downlifters/Generic Downlifter/Long FX,FX/Digital Mechanical Industrial Transport/Glitches and Stutters/Generic Glitch/Long FX,FX/Structural and Transitional FX/Risers and Builds/Granular Riser/Long FX,0.7815131641364346,0.034926878047678245,True,FX/Digital Mechanical Industrial Transport/Glitches and Stutters/Generic Glitch/Long FX
8350a28a0b1d2fedf9fd966a8c8178cf3cdbacd52ddc7a43cab9377848cdfe3d,FX/Structural and Transitional FX/Risers and Builds/Granular Riser/Long FX,Instruments/Synths/Synth Loops/Loops,FX/Structural and Transitional FX/Risers and Builds/Granular Riser/Long FX,FX/Structural and Transitional FX/Drops and Downlifters/Generic Downlifter/Long FX,0.9108575656355462,0.2777207022277125,True,FX/Structural and Transitional FX/Risers and Builds/Granular Riser/Long FX
40daa42e32114d68ee1d20ed8a2a4e3fe02e0d2108acbd8a33a7f8fdd168323e,Instruments/Guitar/Electric Guitar/Loops,Instruments/Guitar/Guitar Chords/One Shots,Instruments/Guitar/Electric Guitar/Loops,Instruments/Keys/Electric Piano/One Shots,0.9577679194566551,0.2510828926330194,True,Instruments/Guitar/Electric Guitar/Loops
fae0bd856a821575b47cb1469020109a46f2b642e4aba20c101903c64f25ad9f,FX/Human and Voice FX/Scream/Long FX,FX/Designed Noise FX/Siren/Long FX,FX/Human and Voice FX/Scream/Long FX,FX/Designed Noise FX/Siren/Long FX,1.0000000706613412,0.35801325745319923,True,FX/Human and Voice FX/Scream/Long FX
f8dac38cf80492defd02911020db9fd846d4e7943514ce5619ca3a32f37e28cd,FX/Impacts and Hits/Boom/Long FX,Instruments/Synths/Synth Loops/Loops,FX/Impacts and Hits/Boom/Long FX,FX/Structural and Transitional FX/Risers and Builds/Generic Build/Long FX,1.0000000079911273,0.4695914607045143,True,FX/Impacts and Hits/Boom/Long FX
34167b6d8e673e52e6bb6f6f6b7ab1a87bf3c5ce36cad632757bb574b490bca4,FX/Structural and Transitional FX/Risers and Builds/Generic Build/Long FX,FX/Structural and Transitional FX/Drops and Downlifters/Generic Downlifter/Long FX,FX/Structural and Transitional FX/Risers and Builds/Generic Build/Long FX,FX/Structural and Transitional FX/Risers and Builds/Granular Riser/Long FX,0.9082011677453795,0.2621218228811759,True,FX/Structural and Transitional FX/Risers and Builds/Generic Build/Long FX
3ee0ae146fee51cdee78500c1f4fb094fc88fb09ae5fa35866088038e9f24d04,Drums/Claps Snaps Slaps/Generic Clap/One Shots,Drums/Claps Snaps Slaps/Generic Clap/One Shots,Drums/Claps Snaps Slaps/Generic Clap/One Shots,FX/Structural and Transitional FX/Reverses and Tails/Generic Reverse/One Shots,0.9476878774479132,0.309746116577551,True,Drums/Claps Snaps Slaps/Generic Clap/One Shots
1b8eafa69911d90168e821352f7fbba199405b4b7d7f4a52bd721630e194694e,Instruments/Mixed Musical Loops/Multi Instrument/Loops,Instruments/Strings/String Loops/Loops,Instruments/Mixed Musical Loops/Multi Instrument/Loops,Instruments/Keys/Rhodes/One Shots,0.7485181202369084,0.14472463180180584,True,Instruments/Mixed Musical Loops/Multi Instrument/Loops
