file_sha256,approved_label,predicted_before,predicted_after,second_after,top_similarity_after,margin_after,known_distribution_after,prototype_predicted_after
a4f93f0a7b4e21f9a89c387f2e9ef96fce16fb1daa1be4f42f58dbb046569027,Instruments/Keys/Electric Piano/Loops,Instruments/Mallets and Bells/Bells and Mallets/Loops,Instruments/Keys/Electric Piano/Loops,Instruments/Mallets and Bells/Bells and Mallets/Loops,0.8371077281693471,0.019940634350263498,True,Instruments/Keys/Electric Piano/Loops
d9c94f478f55a148984557d4b88c32ba6bb74d4c33f6af47bdff7620be3121fd,FX/Human and Voice FX/Altered Voice/Long FX,FX/Human and Voice FX/Altered Voice/Long FX,FX/Human and Voice FX/Altered Voice/Long FX,FX/Human and Voice FX/Altered Voice/One Shots,0.7136757644091725,-0.05464490939660882,True,FX/Human and Voice FX/Altered Voice/One Shots
b9332f4afe90211221334db8a2efb98896719de251754515f0e9e6754a30eb97,FX/Structural and Transitional FX/Risers and Builds/Generic Build/Long FX,FX/Structural and Transitional FX/Risers and Builds/Generic Riser/Long FX,FX/Structural and Transitional FX/Risers and Builds/Generic Build/Long FX,FX/Digital Mechanical Industrial Transport/Glitches and Stutters/Generic Glitch/Long FX,0.9082011426404458,0.45706804930660305,True,FX/Structural and Transitional FX/Risers and Builds/Generic Build/Long FX
154a04acf1e8d2d7ca5bac9304beaf6bf2efb1ed0b94c506717cb5803307033a,FX/Structural and Transitional FX/Risers and Builds/Generic Riser/Long FX,Instruments/Plucked Strings/Koto/Loops,FX/Structural and Transitional FX/Risers and Builds/Generic Riser/Long FX,FX/Structural and Transitional FX/Risers and Builds/Generic Build/Long FX,0.8660700110550632,0.2188271041612122,True,FX/Structural and Transitional FX/Risers and Builds/Generic Riser/Long FX
5a257f873835d799da8ca55f693cfae9205ab2ffa328ddac739d928d901f1bed,Instruments/Synths/Synth Pluck/Loops,FX/Human and Voice FX/Altered Voice/Long FX,Instruments/Synths/Synth Pluck/Loops,FX/Human and Voice FX/Altered Voice/Long FX,0.8721027913205801,0.2719614117379481,True,Instruments/Synths/Synth Pluck/Loops
2c981159be114c4b025a7cfb2d5060158acd045487077c9cbc02c2026659af09,FX/Digital Mechanical Industrial Transport/Glitches and Stutters/Generic Glitch/Long FX,Instruments/Voice/Vocal Loops/Loops,FX/Digital Mechanical Industrial Transport/Glitches and Stutters/Generic Glitch/Long FX,FX/Human and Voice FX/Spoken Voice/Long FX,0.7757126557637415,0.04851271555169179,True,FX/Digital Mechanical Industrial Transport/Glitches and Stutters/Generic Glitch/Long FX
dd8ed43c1b7e21e2ae93c49a36b77e3f4d2fc0cc006f0140621725288922b8d2,FX/Impacts and Hits/Boom/One Shots,Instruments/Bass/Electric Bass/Loops,FX/Impacts and Hits/Boom/One Shots,Instruments/Synths/Synth Pluck/Loops,0.7179440406017588,0.11403858480911033,True,FX/Impacts and Hits/Boom/One Shots
0422da63d1a60dbb18e78ade13d4cb39f344fb2d67922d2a2d4abab69a08c846,FX/Human and Voice FX/Altered Voice/Long FX,FX/Human and Voice FX/Spoken Voice/One Shots,FX/Human and Voice FX/Altered Voice/Long FX,Instruments/Woodwinds/Saxophone/Loops,0.770598642047778,0.09457004672856473,True,FX/Human and Voice FX/Altered Voice/Long FX
68b061e287bf13caeaaf8600b65809c003918ee19896c740ffb2b43ac34fdd15,Instruments/Guitar/Acoustic Guitar/Loops,Instruments/Guitar/Acoustic Guitar/Loops,Instruments/Guitar/Acoustic Guitar/Loops,Instruments/Guitar/Nylon Guitar/Loops,0.9147007094462004,0.10433178167894319,True,Instruments/Guitar/Acoustic Guitar/Loops
ce4904e2e45b444b0c7f5ffdd950d59ebc64e2d38fe22ec2022305a188bc9fb7,Instruments/Synths/Synth Pad/Loops,Instruments/Strings/String Loops/Loops,Instruments/Synths/Synth Pad/Loops,Instruments/Mixed Musical Loops/Multi Instrument/Loops,0.822020248578968,0.1180459478529502,True,Instruments/Synths/Synth Pad/Loops
4c603a3133d864778a9badc5781e4860c19852e32c40c0ed8c3f0a50e182fec3,Instruments/Woodwinds/Saxophone/Loops,Instruments/Mixed Musical Loops/Multi Instrument/Loops,Instruments/Woodwinds/Saxophone/Loops,FX/Human and Voice FX/Altered Voice/Long FX,0.8003528347332862,0.17851897261945548,True,Instruments/Woodwinds/Saxophone/Loops
bcdbc13e5b227a18cf074f6b9d4ecdf8e4e10a8f32c655d6e357cfafe52f82f0,FX/Human and Voice FX/Altered Voice/One Shots,FX/Human and Voice FX/Altered Voice/Long FX,FX/Human and Voice FX/Altered Voice/One Shots,Instruments/Brass/Brass Section/One Shots,0.7540741949112026,0.23276301128433918,True,FX/Human and Voice FX/Altered Voice/One Shots
db7213fe7d008dc2d994cbba5323045c91f96895418228059fe560fb4ea62ebc,Instruments/Synths/Synth Chord/Loops,Instruments/Synths/Synth Loops/Loops,Instruments/Synths/Synth Chord/Loops,Instruments/Synths/Synth Pad/Loops,0.7938343298823403,0.010023237215549208,True,Instruments/Synths/Synth Chord/Loops
6be28a5ad92d981590bf1a3b69213edc11135f0e29a199a91f4520398f529c66,Instruments/Bass/Electric Bass/Loops,Instruments/Bass/Electric Bass/Loops,Instruments/Bass/Electric Bass/Loops,Instruments/Bass/Generic Bass/Loops,0.9590068828920263,0.22193980212633257,True,Instruments/Bass/Electric Bass/Loops
cc0a64e0b96403888a228d77e1e8b31a91cc2787ef89b42b289de8e208c4d7e1,Instruments/Strings/String Loops/Loops,FX/Designed Noise FX/Siren/Long FX,Instruments/Strings/String Loops/Loops,FX/Designed Noise FX/Siren/Long FX,0.526926866801732,-0.3414009904980633,True,FX/Designed Noise FX/Siren/Long FX
e72719b3336a71276481a5aeaa65746f9ac85666094e4b799bc4a99dfd87d2e6,FX/Everyday Foley/Metal/One Shots,Instruments/Strings/String Loops/Loops,FX/Everyday Foley/Metal/One Shots,Instruments/Strings Bowed/Violin/Loops,1.0000000548714334,0.6072882597572051,True,FX/Everyday Foley/Metal/One Shots
8fff53538e9ac9fd21b04ab3be3c709785b8c6535ca495ca185193b9b1ad038c,Instruments/Guitar/Acoustic Guitar/Loops,Instruments/Guitar/Acoustic Guitar/Loops,Instruments/Guitar/Acoustic Guitar/Loops,Instruments/Guitar/Nylon Guitar/Loops,0.9404634148725459,0.3703096477319774,True,Instruments/Guitar/Acoustic Guitar/Loops
bb345655c17b66426b17ea62a5cc45de033b1409daffe9e08f05e6afbe1e380f,Drums/Hi Hats/Generic Hat/Loops,Drums/Claps Snaps Slaps/Generic Clap/One Shots,Drums/Hi Hats/Generic Hat/Loops,Drums/Claps Snaps Slaps/Generic Clap/Loops,1.0000001280454174,0.3701977647494046,True,Drums/Hi Hats/Generic Hat/Loops
8eb7e20c8ba533de710d4802b886662e176812a85d7eba15eb606287d277f74f,Instruments/Synths/Synth Pad/Loops,Instruments/Synths/Synth Pad/Loops,Instruments/Synths/Synth Pad/Loops,Instruments/Mixed Musical Loops/Multi Instrument/Loops,0.8505426686773969,0.24852205872980315,True,Instruments/Synths/Synth Pad/Loops
2753c2651549b67d496bdc487a1d487ce63a356edaa8dc49e143eeef1e194fef,FX/Human and Voice FX/Altered Voice/Long FX,Instruments/Voice/Vocal Loops/Loops,FX/Human and Voice FX/Altered Voice/Long FX,FX/Human and Voice FX/Spoken Voice/Long FX,0.7343148163453689,0.14951342597305373,True,FX/Human and Voice FX/Altered Voice/Long FX
a07648e834d596ef04dd9f63d2ec50c472a9d677b033d89ed5a192025caa5722,Drums/Percussion/Generic Percussion/Loops,FX/Human and Voice FX/Altered Voice/Long FX,Drums/Percussion/Generic Percussion/Loops,FX/Human and Voice FX/Altered Voice/Long FX,0.724480001263947,0.12030105632793409,True,Drums/Percussion/Generic Percussion/Loops
f5af650b8e2fb091ba70e4b77e30da6937dbe0359f786ce7863e157b1451179a,Instruments/Woodwinds/Saxophone/Loops,Instruments/Guitar/Guitar Chords/One Shots,Instruments/Woodwinds/Saxophone/Loops,FX/Human and Voice FX/Altered Voice/Long FX,0.8634861271435459,0.3733456067623606,True,Instruments/Woodwinds/Saxophone/Loops
4eced252ff3c39cacea77f30e6fe8438b06b1eda30641815dd1787ec52f662ef,Drums/Rims and Sticks/Rimshot/Loops,Drums/Rims and Sticks/Sidestick/One Shots,Drums/Rims and Sticks/Rimshot/Loops,Drums/Rims and Sticks/Drum Sticks/One Shots,1.0000000939486071,0.31994043898385305,True,Drums/Rims and Sticks/Rimshot/Loops
7b5bacb886b949e0eecdc412cbe51adff9c38be297055b3cc3e880eddd1c1973,Drums/Percussion/Generic Percussion/Loops,FX/Structural and Transitional FX/Drops and Downlifters/Generic Downlifter/Long FX,Drums/Percussion/Generic Percussion/Loops,Drums/Claps Snaps Slaps/Generic Clap/Loops,0.7987945397526148,0.2046206862923834,True,Drums/Percussion/Generic Percussion/Loops
fc3ea8b09cb2913bd11d1ffa2b104979758fc3cbbf4260da53980031f7f8233e,Drums/Drum Loops/Full Drum Loops/Loops,Drums/Drum Loops/Loops,Drums/Drum Loops/Full Drum Loops/Loops,Drums/Drum Loops/Loops,0.8748374137017597,0.22747134152129334,True,Drums/Drum Loops/Full Drum Loops/Loops
c731254781089957ba897641047a8d6495572c913f53fe5364fba17e44c104b5,FX/Human and Voice FX/Altered Voice/Long FX,FX/Human and Voice FX/Altered Voice/Long FX,FX/Human and Voice FX/Altered Voice/Long FX,Instruments/Synths/Synth Pluck/Loops,0.7271207421349121,0.12142132419624174,True,FX/Human and Voice FX/Altered Voice/Long FX
9e14493b2918a7080b690c5907e6b5b29b59c07ce01561f88e8a83c057e45ae9,Instruments/Brass/Brass Section/One Shots,FX/Structural and Transitional FX/Drops and Downlifters/Generic Downlifter/Long FX,Instruments/Brass/Brass Section/One Shots,FX/Structural and Transitional FX/Risers and Builds/Generic Riser/Long FX,1.0000001138904149,0.5239355546101386,True,Instruments/Brass/Brass Section/One Shots
9c2ad0eef00e2c902c95795e145b4c167ca5016c63a1c88b74c03e2fba73495a,FX/Structural and Transitional FX/Drops and Downlifters/Generic Downlifter/Long FX,Drums/Snares/Acoustic Snare/One Shots,FX/Structural and Transitional FX/Drops and Downlifters/Generic Downlifter/Long FX,FX/Structural and Transitional FX/Risers and Builds/Generic Build/Long FX,0.8091162044556063,0.13004446871308273,True,FX/Structural and Transitional FX/Drops and Downlifters/Generic Downlifter/Long FX
6b1e824bc379b4930ad38d4c69bf15ce0a97d6ad518ed468b0b3fb29af7c47f7,Drums/Kick Drums/Generic Kick/Loops,Drums/Kick Drums/Generic Kick/One Shots,Drums/Kick Drums/Generic Kick/Loops,Drums/Kick Drums/Sub Kick/Loops,1.0000001228274895,0.23979228312836076,True,Drums/Kick Drums/Generic Kick/Loops
68e623d0d522fdfd822eaa7101433b388896871564a578fcae5dfd06cdb48480,Instruments/Mixed Musical Loops/Multi Instrument/Loops,Instruments/Mallets and Bells/Bells and Mallets/Loops,Instruments/Mixed Musical Loops/Multi Instrument/Loops,Instruments/Keys/Piano/Loops,0.8310906806775608,0.03782295465903074,True,Instruments/Mixed Musical Loops/Multi Instrument/Loops
769594227cd2437ddb5b34e5d28313fabbda684596c58d9c04068984b136c3e9,Instruments/Keys/Electric Piano/Loops,Instruments/Keys/Electric Piano/Loops,Instruments/Keys/Electric Piano/Loops,Instruments/Keys/Piano/Loops,0.8587407747484211,0.1937227706898056,True,Instruments/Keys/Electric Piano/Loops
d8fa388234106ad60a09ac4a6f5cc95fb24985dca459594e0763819a911248f3,Instruments/Keys/Rhodes/Loops,Instruments/Keys/Electric Piano/Loops,Instruments/Keys/Rhodes/Loops,Instruments/Keys/Wurlitzer/Loops,0.9288603563562094,0.0974467797161831,True,Instruments/Keys/Rhodes/Loops
5ff140d20e152b9a6fa02a226b159f13b40fd251f464f403d2d3f811f3d3011c,Instruments/Mallets and Bells/Bells and Mallets/Loops,Instruments/Mallets and Bells/Bells and Mallets/Loops,Instruments/Mallets and Bells/Bells and Mallets/Loops,Instruments/Keys/Synth Lead/Loops,0.903043556273339,0.301121484369267,True,Instruments/Mallets and Bells/Bells and Mallets/Loops
bce6412f84b29ec672c0c91ec7f802ae84cccae8b93939b71419a3a5db62ad11,Instruments/Guitar/Electric Guitar/Loops,Instruments/Guitar/Guitar Chords/One Shots,Instruments/Guitar/Electric Guitar/Loops,Instruments/Keys/Electric Piano/One Shots,0.9577679571813102,0.34163440687238533,True,Instruments/Guitar/Electric Guitar/Loops
2682fc539ad29753e7a200aad1662207ceb857784745258aa17df3de38304760,Instruments/Bass/Sub Bass/Loops,Instruments/Strings/String Loops/Loops,Instruments/Bass/Sub Bass/Loops,FX/Structural and Transitional FX/Risers and Builds/Granular Riser/Long FX,0.8796809319192294,0.33631206619124177,True,Instruments/Bass/Sub Bass/Loops
278409137ef71543d3e8a09bcb7eed5f84ecd5f877d65c54e4f3508bd1444ebf,Instruments/Bass/808 Bass/Loops,Instruments/Bass/Electric Bass/Loops,Instruments/Bass/808 Bass/Loops,Drums/Kick Drums/Sub Kick/Loops,1.0000000425437077,0.19618660959020562,True,Instruments/Bass/808 Bass/Loops
9a407491de40eba66005d63c9dea16f02a6c22f7b33d6d49bf9f850b6fd27a15,FX/Human and Voice FX/Altered Voice/Long FX,FX/Human and Voice FX/Spoken Voice/One Shots,FX/Human and Voice FX/Altered Voice/Long FX,FX/Structural and Transitional FX/Risers and Builds/Long Riser/Long FX,0.4567573290148126,-0.15861096522146,True,FX/Structural and Transitional FX/Risers and Builds/Long Riser/Long FX
d65e68bbaaa7824ba2b5d3f6d4d42080a0c385d94adc1fb2bcd4409b500acc05,Instruments/Mixed Musical Loops/Multi Instrument/Loops,Instruments/Keys/Electric Piano/Loops,Instruments/Mixed Musical Loops/Multi Instrument/Loops,Drums/Drum Loops/Full Drum Loops/Loops,0.8600058674867953,0.19186118705783084,True,Instruments/Mixed Musical Loops/Multi Instrument/Loops
0f6cb3160fd53e18ddd3d6b4c6c1475fcca8594050985a4f226be7471c3223fc,FX/Crashes and Breaks/Glass and Metal/One Shots,Drums/Kick Drums/Generic Kick/One Shots,FX/Crashes and Breaks/Glass and Metal/One Shots,FX/Everyday Foley/Water Foley/Splash/Long FX,1.0000000237874724,0.7129731855699043,True,FX/Crashes and Breaks/Glass and Metal/One Shots
14195063568daaebab10e29639630793d41ecf487ee6d3d222d407aa20bbdb33,Drums/Kick Drums/Sub Kick/Loops,Instruments/Bass/Electric Bass/Loops,Drums/Kick Drums/Sub Kick/Loops,Instruments/Bass/808 Bass/Loops,0.999999980666642,0.19618654771313992,True,Drums/Kick Drums/Sub Kick/Loops
3c44ab097c46c0bb279b6713c9da0fe615cbb0791dd46d7a00fae8b2b21511ea,FX/Structural and Transitional FX/Risers and Builds/Generic Build/Long FX,FX/Structural and Transitional FX/Drops and Downlifters/Generic Downlifter/Long FX,FX/Structural and Transitional FX/Risers and Builds/Generic Build/Long FX,FX/Structural and Transitional FX/Drops and Downlifters/Generic Downlifter/Long FX,0.8639442393578195,0.29917414775088547,True,FX/Structural and Transitional FX/Risers and Builds/Generic Build/Long FX
42a264500e73359a1c79c59ff996ab11796756c8e9df052157db2f73cd37b761,Instruments/Keys/Synth Lead/Loops,Instruments/Mallets and Bells/Bells and Mallets/Loops,Instruments/Keys/Synth Lead/Loops,Instruments/Synths/Synth Pluck/Loops,1.000000156525718,0.2434257739636847,True,Instruments/Keys/Synth Lead/Loops
14fb1b5bac7f5b450c1dfc2a044ccc8e139d644d5007d0d2340bc03215f91bdc,Instruments/Mallets and Bells/Bells and Mallets/Loops,Instruments/Synths/Synth Pad/Loops,Instruments/Mallets and Bells/Bells and Mallets/Loops,Instruments/Synths/Synth Pad/Loops,0.9042525784002957,0.2430900585893292,True,Instruments/Mallets and Bells/Bells and Mallets/Loops
6010d2b54c5dfb5e1d091990326db2ff81c798ffd94ea8cf88fe75566a616d80,FX/Human and Voice FX/Spoken Voice/Long FX,FX/Human and Voice FX/Spoken Voice/Long FX,FX/Human and Voice FX/Spoken Voice/Long FX,FX/Human and Voice FX/Altered Voice/Long FX,0.5433396467113003,0.019275520919927014,True,FX/Human and Voice FX/Spoken Voice/Long FX
