file_sha256,decoded_audio_sha256,normalized_audio_sha256,duplicate_group_id,label,source_kind
fbb898d9e7c17dacc0e4cfeeee9ee056cdcfd04bef5e33b60b2645c6a5142217,0db12a5bdb44d4329ee3454339da209b0db1b1c123531f222c9acff3f7620ee8,04ea1da8709928aa37ae6c5df6fb3b8828ce1aa33256f44eecc629b27b8c76e5,audio_group_118817ab2246af402219,FX/Everyday Foley/Water Foley/Splash/Long FX,recent_gui_correction
771b3eebc4f09a756a9a699e1015071d568bf43ae352b5a107bb702669125094,57db3037ea7ba527d11cd8559760d5e726e908d65c6bc78f67c4776fb6055189,0609d43c541a2e16adb5b5fefa234d89e5898834cb314f507b0bbb89eccc6bd7,audio_group_e83f9f1b00d838776a9f,Drums/Claps Snaps Slaps/Generic Clap/Loops,recent_gui_correction
58bf7528f584f55835ea20e070f688708adae3c8c4e1c3539a853a37c2359949,35a931bb81a43ca9a03ee1d7bc720842c6626f0b426e70dc4dd4b895e38295bd,0672deaeb63dbe964401e3f2898b0c58e8a03019025dd840fffa981e1c9afb8e,audio_group_6188de69c575cd04b3df,Instruments/Voice/Phrase/One Shots,locked_human_seed
d9c94f478f55a148984557d4b88c32ba6bb74d4c33f6af47bdff7620be3121fd,b816a70603102da8b272fdcd4882acc33105429bce3dd0dd4cee5434292ea86f,09d241208b6a1fb5327893e3234a8a4661f5215f1b09913f5d70949be94fe6ad,audio_group_32e797aaf94da09a6252,FX/Human and Voice FX/Altered Voice/Long FX,recent_gui_correction
1adac01fe9b4075a58ee3d2beb4bb558c9a90b4e97eda37ee9f07a693798780b,a6ad8e0016f60d06b8e643a312fcfbef590a4c55ce181578a833b501261237a1,0be3688ae4ae0f32a2bc6f74ab37af88456bc543cd41fadd5142a6cd2c793fcc,audio_group_2fdb4f20f39e21f498fd,FX/Human and Voice FX/Altered Voice/Long FX,recent_gui_correction
c875eff57d576d6d99b88bfb2e489d1b78af7be091dab67269d600dd64758f83,38eef35dd102ff8f634229d08666225a5fc5bb56859862d47f0b72f028175b1a,0cb8178e8d37d61eabb81348a07faac1776654807953b69841fc030bddb3aa4e,audio_group_9483ddc6885d965aa757,Instruments/Synths/Synth Pad/Loops,recent_gui_correction
80080b2d3e4016b916de4808b0e4621f7eae3544471070fe854c69f171e24f5d,988e3da0a0076c795576afaa704c5b877529c65159503c21975ee02f29f899ee,0e34d40dbc3ef8e7f0c7895bf0f0d4749b1b566701e6a67929b2048d0abd8cdc,audio_group_f755795396c6495f7fbf,FX/Impacts and Hits/Boom/One Shots,recent_gui_correction
bb345655c17b66426b17ea62a5cc45de033b1409daffe9e08f05e6afbe1e380f,eef8ee957402ee2fd91eea57bb67a4bc60fc4dfad89a7b316ef7761b46d42020,0fb3c7c991ce0cff298247639079194ced66c96a4c9e9329e92073381afa77a0,audio_group_482945b4f2daa0330a88,Drums/Hi Hats/Generic Hat/Loops,recent_gui_correction
6e08785d5db53c0ec16e87da7289b9da27520df348c34f231c124325b41b62f3,4acc081f29c75d51db6a568d7777476338d11a4d6af12e8ab15e06b90737eec3,11480102110c9c8c1c751b9582ae4b2e9c1e3f55adcfd01916141dcbdb94a7ad,audio_group_25d67097e0b2ffe4637c,FX/Digital Mechanical Industrial Transport/Glitches and Stutters/Generic Glitch/Long FX,recent_gui_correction
6e3b080d416f6ba01978ea55656f075b42a1675fc96b38d4924df008189d7326,a18cc4be95e1ec2d75c6bcf99a82f169a9340155b27a6e51bfe23f210083532d,11ce442b60bfc1037c3690e180748deeaab5a57aeb35fecb87662d8e8a1a050b,audio_group_e2c230834622337af6dc,Instruments/Woodwinds/Saxophone/Loops,locked_human_seed
4f0d2cb66245ac5b1d7f290cac35a534e27ce27fd0a50dbb250ff26abfa29b3a,5c7981f6d7d935422cc7bcdabce7c8a97abeb5210e42e69e276be0f887029d0d,14ce3536c8b29303cb5e9ce72db3e4ac13ac7227fffa6da23bc1dd3f936c98c7,audio_group_23c72689de36febf0f44,Drums/Snares/Generic Snare/One Shots,recent_gui_correction
61306e53c3cd8138f03d8606d3c9c170fb492d4430892b5d1dfc7a336759cebe,431d9a4a739ef923ced541496f0ed7a15f5b05dd757191ad7590361fd4bf039c,16759f53be97ea21063205ddebad796607e6cd4b785bb90bfaeda2eebd981bc3,audio_group_780a396895fddaf38d01,Instruments/Guitar/Acoustic Guitar/Loops,recent_gui_correction
68e623d0d522fdfd822eaa7101433b388896871564a578fcae5dfd06cdb48480,32ba3b128ba7510fc75ec284c2878716a8c40ce5382f24fa60ade019e8edfdfe,188140596e1b4c96a8ded72b7141693a6766a5c1e00acee6fbcf0bd972897872,audio_group_53a7a8015a6fd65f46c0,Instruments/Mixed Musical Loops/Multi Instrument/Loops,recent_gui_correction
55c84de0338b17ca387fdfb2c4f70898346083fcb25357da0fbb57be6bffcd51,d86dabc55659c5464c83f459ee2e76934da11deb5e0ebc389b783c5bcc93d854,1944d6140d060fc950343dcd7847b321d33e536fd5771df409d2832b4a0db43d,audio_group_e8de2af44abf126b3756,Drums/Drum Loops/Loops,recent_gui_correction
3ccb8223d1942e4be2869a9ffbcbc2ab23c344564f90842183f615ac32866387,225a6275b5b2c2b2f1cf193a71c7cbc7ae792a3397f9ec88cd9fa42aeaeb4040,19af0043a2296a8840dca0c8c58f4cd1a4419fe1bdfdaab23115ed92649bcc4a,audio_group_ae42b4ad6f620005e659,Instruments/Guitar/Guitar Chords/One Shots,locked_human_seed
aa3548da62aa147c691dbfd16cce4d55439f72af6de4b6f69da1539260fd6b3f,0eee72ce8ca8567a486a87b1c2e2528f6ea75ceb9fb4b6178bd8fe1ebe53684d,1a2065abde69d5ed5a6cea846572cd0926e330a2e2ae8d027e2876bb000718a4,audio_group_2d8a884ac65435ea2fcb,Instruments/Woodwinds/Saxophone/Loops,recent_gui_correction
c84daa17b6fdac4d3686755ef2d7072960d521e23f068f963f953b3937d92772,139bdbe26835cba20ab18ceb2d07e0cf1f16a61a8bf7706ff9787a7c6a395717,1ae0cf8327e522d8475ddfa43095064758eca767c08c1ce680c38ce88f9038a0,audio_group_97cd4134043898eee1d4,Instruments/Woodwinds/Saxophone/Loops,locked_human_seed
6010d2b54c5dfb5e1d091990326db2ff81c798ffd94ea8cf88fe75566a616d80,a6f6e3117c567ce98d1d0f6449d65a3965367cb22214580d97af942e3abaf9d8,2148f2db93e0fcbdff5216de544c06a20d301ed1c6b33992d8f1e4dacb9f218a,audio_group_6505e3cd8faa3e5d96bb,FX/Human and Voice FX/Spoken Voice/Long FX,recent_gui_correction
9a407491de40eba66005d63c9dea16f02a6c22f7b33d6d49bf9f850b6fd27a15,0a90061db65f24ef102f25714405130015bd42d196270e8c507e1e141ce289d0,22a031a9b7d6535fc076adb46b3ba02a4e3c679a19289e589260e612fcbcf735,audio_group_5b31b5cf0d8e7aa9a844,FX/Human and Voice FX/Altered Voice/Long FX,recent_gui_correction
adcae200dc77e80276115f6f16f592fe6d68aec7ef2abf9038ce949f22b644e4,dbe210d6f10b1f5007ee2ed3817dcb73fee832001ebb69d2fa36a9c8d88d0973,244fe7b5f6c9ed1b40a9239ae3cdf048c17f3d37df6da055f5ac71296b3fe34a,audio_group_aee4ab674dd2ecfeca59,Instruments/Synths/Synth Lead/Loops,recent_gui_correction
8d83e2aceb0871b0183d07e419e8aa607a6a8aa0f3aec48118bc76cc76bd8658,9aeb4cbd5a898c934dda33e580cf81a0e6ed9d0a7dab524e55385245ed70c143,25158f2ef078dbf91c68b944a8ed46d622b78f404a617fa929407dd9a63ceabb,audio_group_27bbd723a3e840c4a2fd,Instruments/Bass/Generic Bass/Loops,recent_gui_correction
9b0b8b945e6857935534916a6c514bac12bfe111553cdef36e1ebdc04186fcf6,fd0801b69f9fdb8f5a4ea7e92b898798e6e07da54f819352cbe22fdd557e64ab,262bf8c7a6d724b7bffacf84742e774859edd62d7d0ae8795d888df47ebe79ba,audio_group_fbe85c217be341dc9c57,FX/Structural and Transitional FX/Risers and Builds/Long Riser/Long FX,recent_gui_correction
371e36a5bab37bcf44273f1a533175a7336068e3f473b25076a28b1e01a264c9,4410a276c4b824c1774c3a976a26c9c95b94371da584c14842d0c98e46fdcb1e,2aa67c2b90c0cd2a3e5c95dbd7470aaaa4ab012a84653a24d4357be0ba81dd15,audio_group_b7458eec5f5476249f81,Instruments/Woodwinds/Saxophone/Loops,locked_human_seed
cc0a64e0b96403888a228d77e1e8b31a91cc2787ef89b42b289de8e208c4d7e1,4daa251ffbafd43d730771defa720a3ec273f82a68c36b5fc2e318c58da71b48,2b3d14855e7ea0ca05ad3aedfc7be9194804f68a31b1e8017aeabd8edcbd831a,audio_group_4728fc485f58e6abc04b,Instruments/Strings/String Loops/Loops,recent_gui_correction
2682fc539ad29753e7a200aad1662207ceb857784745258aa17df3de38304760,27ebc24f509c2f0f1107ed62290e28de7644324838989fa9e77459f44386b568,2b8a3e75334600716fe1e1b12b3e23e51f5dcdc02191cd1d07e066d5958be5f8,audio_group_591957eaf3568647b9ec,Instruments/Bass/Sub Bass/Loops,recent_gui_correction
cc90fc71bc659a22d1dbae39bcf690ff4607b78b6b07beecdd8073d2c97ef0b5,3a15987a1c2c456ad6ab1c43ab20afc28b03a0a33044662f240d79375604c8c2,2ddfa79eb1bc6f345cb3473006507234f6018eb6900def96e71bd41f6f017254,audio_group_f661f0b04aa8095bd6a5,Drums/Rims and Sticks/Drum Sticks/One Shots,recent_gui_correction
4eced252ff3c39cacea77f30e6fe8438b06b1eda30641815dd1787ec52f662ef,623e72fee04742c06e221bae086d5a9aeacec7bc79c30d027bb67ad5b946963f,32322632f829f2cfa336bcbc464be4daf060e53484f5399690ff421a1567c7c4,audio_group_4e13b3107e9e555c92bc,Drums/Rims and Sticks/Rimshot/Loops,recent_gui_correction
6a4a6205e9ff956197274269b6d014f884f2e6899c7487ba2813b3f8e17f40eb,7c3a7f266782ab3c56a2a239a560eab9bf7fc7928373183def898deb6b08563b,32d6b6f1c6178b192fe81e931ed586d107e7d5b17daffeb0679054b06ee1509c,audio_group_b732a5567effebe9ee07,Instruments/Mallets and Bells/Bells and Mallets/Loops,recent_gui_correction
f687dd0abf65e1a4f2a990f408db591fe38e125957e5057d552b5f4ac6e84ab0,fd9cf8372219888705987d10319ea6945118a55c4690f3c586ed7fa7dd23fe8a,33b53995f9ef1775d0e07270fe9b883081bbb5779a3a67e05105f88168e3429a,audio_group_f45ea54bf4fcae66f64b,Drums/Rims and Sticks/Sidestick/One Shots,locked_human_seed
34167b6d8e673e52e6bb6f6f6b7ab1a87bf3c5ce36cad632757bb574b490bca4,efac2f8463bdaaf8d9fe420ecf35972cab2695a7d6d1eb22ab7253a79d987d86,34bc42a21a2b657483533df4278f3e0ce49909c6254f278c71d739fea63b18bf,audio_group_b30a6ea06eb607360c0f,FX/Structural and Transitional FX/Risers and Builds/Generic Build/Long FX,recent_gui_correction
0877bfd83c2ba5a9fcd6d94ba874b0bc1bce7c128af1d62c3984fcc8ccc54d2a,cf278788c286c71b205394c68e876edd95a0363bde5f340647bb29846d5ad8e9,34dcb347e6b26e7e52e64b8f401248f67346ff0fb7e9e19676aa2acbe12e3479,audio_group_1d6f1b111a9005494f3b,FX/Everyday Foley/Keys Coins and Small Objects/Coins/One Shots,recent_gui_correction
4c8053b25b6112ec24fc7ab91e495e19a68eef8f71dd74caea614ef2796d2209,8515881ab9d95d2f38e6d9e5595c2356db9d7b6881a17377adc29ad1648533f3,351b09111242ba9630dcaf3e2786c9014848b114128ad18bca35dc358e867ab0,audio_group_337d12ac3747f66fd40b,Instruments/Mixed Musical Loops/Multi Instrument/Loops,locked_human_seed
31aaf43c3219b6ba4dd8488f3fb6efc2d02761ea6358e7967690995de901aad4,2585c87b5eba06aec68ffb93c4a2ee4f40c0ab88a3b317c6e85034d2f307f1c4,351dd782bd7e9f459907d635e343e4f3b6b031dca3defa8314e7a58f74706ff9,audio_group_bb3d27addc3924a791fa,Drums/Kick Drums/Generic Kick/One Shots,recent_gui_correction
dce83dfb36e1565aad5ecfb8b41854f4579bffc43f5079519e4715eade7562bf,68e73c063af17365cf47cbb52b15b79d5944a8788951cb8e04c82b109b148b7c,355adb5914d114802e5bd7baeccde52adaa017f3b67ad1feb32917ac2eba4502,audio_group_9990d93546328e4a76c5,Instruments/Keys/Rhodes/One Shots,recent_gui_correction
251968018ff9f5bffc856ac8d2669a297c8a427eb8b8c1c3bfe79fffd9d2b2ec,a087ec802bc241b19fc0c2d1d2ffea4e43dbd340f1aa7056efd65de6b3779a77,35612b21baff4190b627df7b9848d626894da58039b9e0018a007518c15cc507,audio_group_addfcbacd5b3aab4f874,Drums/Drum Loops/Loops,locked_human_seed
6d6817ba72475adee8bbd28ef2e3eef2b8fbced9286816e2986a5ed43519acb8,4ed617f531f7d0fdb80fe6fcace07f4b4b82a084e3bf09d48497396b005e1d40,39da882f48ffabccbaef3e14ddb40b72a34ac2975de43507c9b786da3760b0c3,audio_group_b7ca930b2b875468752f,Drums/Rims and Sticks/Generic Rim or Stick/One Shots,recent_gui_correction
df42565474c8111b0cf945afc0214c00c72530f6abe7e62d693d3cd50db37ae2,b36701b99553994b77ced24ac3377bdb468056e09500ab1d41aafcaa900d66a7,3a8080bb8da4e191d141166e9ab9bb2a3e1e0ff5412a3e59250cd673238482c1,audio_group_2fa30912386d50c57032,Drums/Percussion/Generic Percussion/Loops,recent_gui_correction
35945d2df1ff278708d19994a4b450ac6d9624f41041b5e140deff5f7a67d76e,46a23449bda31683b4883992a4f5f2fe8b1424141670cb03465f66b9a06c1c93,3a87d176448d43265e8c88c167f993028cd1c0325ef391cca876e7b68c39ff5f,audio_group_99f369dd14eb31ca6cee,FX/Human and Voice FX/Altered Voice/One Shots,recent_gui_correction
427770200f835054454bd928c913d043e83d35fdb126ffba584018901e548fc1,f3fb4bd396f8c03026a153ce333c047db1d012b41e04b3e47b9233cc4340fb5c,3a8f87b012aad4a1ae8ce9fffef464898aa031fa606154cd19da5ca43bd62d7f,audio_group_8e3f7de3d0004d990454,Drums/Claps Snaps Slaps/Generic Clap/One Shots,recent_gui_correction
033c45b87b5936ce9bfff301a5a4f59f4b65e80569b024c4f1ec9b035d8f1c21,e995393286693956d72ac6ae1da612f0e2a79867b810fa70173303cd5ac46da3,3c0bb342362e40be52b886d7458a42f6dcd05d73b05f403276516e3d0f2fddfc,audio_group_248a0bc95ba7f1be1d49,Instruments/Keys/Piano/Loops,locked_human_seed
39827f94a9df4c44130fc061c323949006ee9956e3737f3052b06570a8118a97,afda181703e40e90bcc3e4c3ef0d41d4c143dd75ddf3c77bc0e32f98d19b98ec,3e94080ae9ff4a389c4c59aa46de090986ea36c5150d2c3610d530876c56fca4,audio_group_8b08a775f06206bab8d1,Instruments/Mallets and Bells/Bells and Mallets/Loops,recent_gui_correction
a4f93f0a7b4e21f9a89c387f2e9ef96fce16fb1daa1be4f42f58dbb046569027,5d08f3bc64962061cb1180dc0b456c91ecda4244472106864f49903bfc668b7f,4337003a9f31857248e10e86132281c9c271cf27a8c49dc4690e044605ad6e82,audio_group_32b68646c7f2a84a5377,Instruments/Keys/Electric Piano/Loops,recent_gui_correction
f8670575e67e39af2a1c69a18ff82becc893e259eff1ea6c9529e30ff77484d2,15aa834221510a2ce09d213444a109a1e34de278b2818ec87b6cc1de0d4cbc22,4395bc102452360dadaf7ea7a65c891118f3378a592e62830e6c299555c152ae,audio_group_d56dd91c7f2e3a60798e,Instruments/Woodwinds/Saxophone/Loops,recent_gui_correction
bc8a89cc4a46e93d3a0d10e15c3322692ff4c2097b85fb2e18f1c811ab8897fe,e613595e19bb9ca2a603f3109853e74cea752b5bb5ae972570fae21a0f93ea70,4702f56300791bde2270544c03249e39e4b1ab4213ffb52890e478b7f4b059f8,audio_group_f059bc72f94ff401b863,FX/Human and Voice FX/Altered Voice/Long FX,recent_gui_correction
fbcc321df7910a67549a054f5366c5bf15fdb150e72fc841b3bf4a163512c61c,ea051bca9a084bf2edc77cc3672bedc0f3673dac7850000119992d3da74f9f4e,47c2d9e0fda8826ad1693399f54591554172865c6a23519a76c6824e8f859547,audio_group_4db39f88af2eece49790,Instruments/Synths/Synth Pad/Loops,locked_human_seed
c6ccab8bbefec5c2d57be698f73abaa43e6a9ad56f40b5201f2558aaac6d0142,18c8254e623cdad15d7df2169ada9849c8134f858bdb2bfd017606d8b2e0131a,4a70763db6e800bbdd0994005a0b739f49f0fbfe961015452d616d9f7e84c4b0,audio_group_98fc19a978c45aa08d5e,Instruments/Mallets and Bells/Marimba/Loops,recent_gui_correction
391b7c328a5fb69ee2309972f92b086c4c6791b98fdcc17bd8502e64acf5dafa,79460923acaf4fa18e74bf55efcadf6f66f2e38f1bbdf37f392f816f7a75756a,4c3d0afb7d255cbf35f55a5b0ab16d13dc4db4fd61ba4fc879b1e0b10343e547,audio_group_95f122fff1f8d3b2d0f4,Instruments/Bass/808 Bass/One Shots,recent_gui_correction
6de6344fcf2fa9edee7b6fc91b463c22a21cdc42f8e5ada9cbe5e2ae5dfd790d,9e24d346ec252d3be351d1a72e1c92b772422903446af42c4bf190feb7096c89,4d2e4b511458a93eb3712cf2bea7152c3c90618bb4ec8a24ea4960c6621e6380,audio_group_945b19d3b87071d3e73c,Drums/Rims and Sticks/Rimshot/One Shots,locked_human_seed
8eb7e20c8ba533de710d4802b886662e176812a85d7eba15eb606287d277f74f,2d0734239bf373385d899e141b7d1c218eb5b02d03d6dced69cfe0820bbe1d06,51bbbefb520574370b0be7e7b9974a5f4a63d529a599da34c5e7d3c553175b14,audio_group_48ddce350724020f711a,Instruments/Synths/Synth Pad/Loops,recent_gui_correction
b97b70e06f1150e7015bb794d86a90767e135d586ce575568d74a9e62af749d8,8d0b9b4d2712de9a9335a2075bfd48c2e7ff7ee22ef28d18c20c3c8ecedabd3e,53026c01d783493807d272da76334ae87a9b3a54f57c184dbc9d2629669812b9,audio_group_dd18a1a5589251769790,Drums/Claps Snaps Slaps/Generic Clap/One Shots,locked_human_seed
154a04acf1e8d2d7ca5bac9304beaf6bf2efb1ed0b94c506717cb5803307033a,d99faafe81a3b1a09d9607ca09d0d629448f43c57bff13b0bde02bc2e648fef3,534836c3186cdefa5ab403e875080adc9e27b03ce5699116ae073f1556cf390b,audio_group_3937e19d20ef14ab2f08,FX/Structural and Transitional FX/Risers and Builds/Generic Riser/Long FX,recent_gui_correction
407ee62ca72ddf8d0855acfa90f26712e03d74e014e6a11c6a29d67d76401ff7,40f77f44a6727e461ec1686138edc52359410ca53a095ddc5f228579b2b246f8,54514134f2af30b04b70f1a5bdf3c9619e976919ff73ff9d67c9f893dea1db97,audio_group_0a6d7d350c990d652d93,Instruments/Synths/Synth Pad/Loops,recent_gui_correction
66a50b99a5000ed629de2e70e86fd422fb1d72e5e36bbda06f299b221a9572ac,d4db5779df5bd52bdf33e90a65abeba937446837d94d943a4d27a69b82a733a2,55e046c46c2f806b7a7c560faa9676258260f309b2e26390bdbb84f7d1ff91a9,audio_group_1af0d45322ffd64821a6,Instruments/Synths/Synth Pad/Loops,recent_gui_correction
8350a28a0b1d2fedf9fd966a8c8178cf3cdbacd52ddc7a43cab9377848cdfe3d,e96f7537697eb3ab7b1e23eaa35cc5f0caee734eb5b91f810bd8b0f3101d2af2,57111c89ec79288ed397fcf45d8ccf3147b329c10351eef3e28772c24c578304,audio_group_aba7095ed3b3f1b5bf34,FX/Structural and Transitional FX/Risers and Builds/Granular Riser/Long FX,recent_gui_correction
42ca658ef215bf822d2153a02827ee317c5ceeb1563c40a3482dfc0dd57e534e,c0e9175d0c6d941abf1cbcb42f634ce840132e4fcf24b771a5b3b60df759ee47,5867f374e8e06d25f7f10981b08427eccc5a7da38dc5901fdc8f349fd3274ed8,audio_group_e8efbc0d46cbd749b394,Instruments/Voice/Phrase/One Shots,locked_human_seed
c331bf6b7b5b77a83f853b270ce38cd34940ace8c908ad4fb4390bd787495c89,313c3f3acdd635a42584d5f5a8fc5202e86daa0ffdfe77eb7fc95246e9a7167c,592beef8ddff50d3788eeef2d0e98baf45de9994d1adc89ef542c34314ed4d63,audio_group_7cbc5d571cd3d4287505,Drums/Drum Loops/Full Drum Loops/Loops,recent_gui_correction
7b5bacb886b949e0eecdc412cbe51adff9c38be297055b3cc3e880eddd1c1973,994371adbbbf3bbbd0bdb6a1182c9af407ec7b0095c24c24890908b5630023ce,59e7dc7f44646f7eb6988232a5c6c94fc9858538146112b46601fb433773d3ad,audio_group_4f0443d385ffd0903fc6,Drums/Percussion/Generic Percussion/Loops,recent_gui_correction
aab117583770dfe7ad2ad4de63e54c2f8d2820dbfc4236254dd758ce39e00126,b8b2986530224b1ed03b42baa699fbe5b22d00a9575c583e3ff6446e62949848,5a8d41b1ddee609f4eafceeb4778759dc42437ae2c1f5842f6633acca6275c20,audio_group_82303ee43aab1ab8e35b,FX/Everyday Foley/Wood/One Shots,recent_gui_correction
b0c04f2574fdb6063d1574b8960f062bebfbbeb5944bb24e0a916d6873e5d924,308da27b4acec7add45c77afc4004f6cfb2c4754fe4e9d30362d5de7985b86c5,5b293143bc74c4e4d26d8bb6c37775e635fc616f6d36bc100978fec1c96efeae,audio_group_b8e4b7e20919c001f881,FX/Human and Voice FX/Altered Voice/Long FX,recent_gui_correction
9389924c296c07fcee41ef5eeee6a2f09f27d48217d763e8b3e8f551c3d1d10d,21ebf6465c2ad4ef9a969835dd3f7aa9948aa215271faaf630b3acb6b8488df8,5cdae6120ee5bb5ada0fc16bcdce56f27e3c2531a2dba77d4027e32d0b07c7ea,audio_group_1037296ad71c49602cda,FX/Human and Voice FX/Altered Voice/Long FX,recent_gui_correction
1e86e12fb96f976f6e9bad9c2eada2d65b5fd880e10457019fe99329a227d3d5,571968f0e4471efb8beb6c75e0fb7071def4490c974d9119bfb00d7f9874553b,5ce5c0e0c3424f00b6291c936ae3d25602d89dc23dcb1856b9cd96e80648218b,audio_group_e298819f225d224c1d5a,Instruments/Woodwinds/Saxophone/Tenor/Loops,recent_gui_correction
0f6cb3160fd53e18ddd3d6b4c6c1475fcca8594050985a4f226be7471c3223fc,2e5099df2f9473c798222ad55f25f7e73779489d4a83ba8acdd6c64958de00c3,5f2f983d16fc8c7a3787f5ece18b8b9041c3089015e726ff84d70083a541d27f,audio_group_5c1f54b1367fa4970f98,FX/Crashes and Breaks/Glass and Metal/One Shots,recent_gui_correction
e3ea5bd6bd55fc2ac1177e41daf2498056cb7d7012d5e9e78093f80ce93bc03c,05a80dd56d89133a14c382eba620be505ea942e3c23b3a07e868c250ff7d50e8,5f31bcfc0841882672958f1f5077dceb73bcd55f800cf8caf31e8cb53ea548d1,audio_group_b9fa1979f4ed1b0a801a,Instruments/Keys/Electric Piano/One Shots,recent_gui_correction
bb1d9aed4a223aa7ec3ed7cf00039405289082740b83b6d50668d16948a18d62,f4a553347988c05592c67a208b7ed74ae54c3712c382b64d388cb322e176023f,606cf1b95f0567ee467a5ac46f36129f6c931fe392c07ff3a1c72a2e1f16155a,audio_group_18a58d0cdfaa67cbe9b6,FX/Structural and Transitional FX/Risers and Builds/Generic Riser/Long FX,locked_human_seed
bce6412f84b29ec672c0c91ec7f802ae84cccae8b93939b71419a3a5db62ad11,0061358bd2254d5efc33673a695bc03cd1bf855b2a019ffd0153be07ab5e26ef,60e0be3622685381202f590fe975f74b3f6d5b8162fed6338039a6ce23ae0ed8,audio_group_57990e1d23715a2da5ae,Instruments/Guitar/Electric Guitar/Loops,recent_gui_correction
1bb52186cef74f9b4e9acec364907dcef5a8986330e1369d3a15e4cf9d9a75f5,82d248496715bff41269b1eda25a1bfe9038c8b42856ebe12aa478ac335194fd,64bd4591a47ea101448c798fdb4c693cb6c8d8031905fb4a1d37dc1117f79083,audio_group_d87866dc22676bd32df3,Instruments/Synths/Synth Loops/Loops,recent_gui_correction
